Date,LQD
2019-04-09,91.51888275146484
2019-04-10,91.9663314819336
2019-04-11,91.87373352050781
2019-04-12,91.81976318359375
2019-04-15,91.67315673828125
2019-04-16,91.41858673095703
2019-04-17,91.40316009521484
2019-04-18,91.48027038574219
2019-04-22,91.3337173461914
2019-04-23,91.7117691040039
2019-04-24,92.02035522460938
2019-04-25,91.97405242919922
2019-04-26,92.29808807373047
2019-04-29,91.93550872802734
2019-04-30,91.97405242919922
2019-05-01,91.94464111328125
2019-05-02,91.6119384765625
2019-05-03,92.02204132080078
2019-05-06,92.14581298828125
2019-05-07,92.13810729980469
2019-05-08,91.82859802246094
2019-05-09,91.91368103027344
2019-05-10,91.96784973144531
2019-05-13,92.02204132080078
2019-05-14,92.1535415649414
2019-05-15,92.40888977050781
2019-05-16,92.2618637084961
2019-05-17,92.26959991455078
2019-05-20,92.05299377441406
2019-05-21,92.1303482055664
2019-05-22,92.24641418457031
2019-05-23,92.44756317138672
2019-05-24,92.6410140991211
2019-05-28,92.70291137695312
2019-05-29,92.74161529541016
2019-05-30,93.27547454833984
2019-05-31,93.4921646118164
2019-06-03,93.78008270263672
2019-06-04,93.81111145019531
2019-06-05,93.74903869628906
2019-06-06,93.92756652832031
2019-06-07,94.34664916992188
2019-06-10,94.00517272949219
2019-06-11,94.09053039550781
2019-06-12,94.23025512695312
2019-06-13,94.4708480834961
2019-06-14,94.50965118408203
2019-06-17,94.55621337890625
2019-06-18,95.18490600585938
2019-06-19,95.79029083251953
2019-06-20,96.3102798461914
2019-06-21,95.96102142333984
2019-06-24,96.20159149169922
2019-06-25,95.91445922851562
2019-06-26,95.72039794921875
2019-06-27,96.27921295166016
2019-06-28,96.527587890625
2019-07-01,96.71052551269531
2019-07-02,96.97515106201172
2019-07-03,97.23974609375
2019-07-05,96.38358306884766
2019-07-08,96.25127410888672
2019-07-09,96.04891967773438
2019-07-10,96.26685333251953
2019-07-11,95.69864654541016
2019-07-12,95.79205322265625
2019-07-15,95.95549011230469
2019-07-16,95.75313568115234
2019-07-17,96.25904846191406
2019-07-18,96.48479461669922
2019-07-19,96.33689880371094
2019-07-22,96.6327133178711
2019-07-23,96.68718719482422
2019-07-24,96.95958709716797
2019-07-25,96.64825439453125
