Date,QQQ
2018-08-15,170.33285522460938
2018-08-16,170.8935089111328
2018-08-17,170.9315643310547
2018-08-20,170.77947998046875
2018-08-21,171.4066925048828
2018-08-22,172.072021484375
2018-08-23,171.8249053955078
2018-08-24,173.42147827148438
2018-08-27,175.1891326904297
2018-08-28,175.44578552246094
2018-08-29,177.47003173828125
2018-08-30,177.1563720703125
2018-08-31,177.38446044921875
2018-09-04,176.62423706054688
2018-09-05,174.34329223632812
2018-09-06,172.7847442626953
2018-09-07,172.11947631835938
2018-09-10,172.69918823242188
2018-09-11,174.02972412109375
2018-09-12,173.51649475097656
2018-09-13,175.3697052001953
2018-09-14,174.8565673828125
2018-09-17,172.3380889892578
2018-09-18,173.76356506347656
2018-09-19,173.6305389404297
2018-09-20,175.55029296875
2018-09-21,174.59046936035156
2018-09-24,175.0760040283203
2018-09-25,175.31405639648438
2018-09-26,175.4377899169922
2018-09-27,176.92300415039062
2018-09-28,176.8848876953125
2018-10-01,177.2467041015625
2018-10-02,176.8468017578125
2018-10-03,177.03720092773438
2018-10-04,173.63833618164062
2018-10-05,171.51524353027344
2018-10-08,170.4679718017578
2018-10-09,171.02023315429688
2018-10-10,163.49887084960938
2018-10-11,161.470947265625
2018-10-12,165.96469116210938
2018-10-15,163.95584106445312
2018-10-16,168.7256622314453
2018-10-17,168.79234313964844
2018-10-18,164.87930297851562
2018-10-19,164.72698974609375
2018-10-22,165.57435607910156
2018-10-23,164.9650421142578
2018-10-24,157.41510009765625
2018-10-25,162.86093139648438
2018-10-26,158.67185974121094
2018-10-29,155.40628051757812
2018-10-30,157.96731567382812
2018-10-31,161.6803741455078
2018-11-01,163.81298828125
2018-11-02,161.261474609375
2018-11-05,160.8616180419922
2018-11-06,162.0802459716797
2018-11-07,167.1643524169922
2018-11-08,166.0979766845703
2018-11-09,163.29884338378906
2018-11-12,158.357666015625
2018-11-13,158.49099731445312
2018-11-14,157.2817840576172
2018-11-15,160.03326416015625
2018-11-16,159.47158813476562
2018-11-19,154.29232788085938
2018-11-20,151.53131103515625
2018-11-21,152.6833038330078
2018-11-23,151.57888793945312
2018-11-26,155.08255004882812
2018-11-27,155.6061553955078
2018-11-28,160.61404418945312
2018-11-29,160.09042358398438
2018-11-30,161.251953125
2018-12-03,164.070068359375
2018-12-04,157.77687072753906
2018-12-06,158.89073181152344
2018-12-07,153.64488220214844
2018-12-10,155.25392150878906
2018-12-11,155.7680206298828
2018-12-12,157.13897705078125
2018-12-13,157.1865997314453
2018-12-14,153.35926818847656
2018-12-17,149.88424682617188
2018-12-18,150.82681274414062
2018-12-19,147.12326049804688
2018-12-20,144.99058532714844
2018-12-21,140.4968719482422
2018-12-24,137.01280212402344
2018-12-26,145.56777954101562
2018-12-27,146.1310577392578
2018-12-28,146.05474853515625
2018-12-31,147.28636169433594
2019-01-02,147.8783721923828
2019-01-03,143.04710388183594
2019-01-04,149.16729736328125
2019-01-07,150.94320678710938
2019-01-08,152.30857849121094
2019-01-09,153.54983520507812
2019-01-10,153.989013671875
2019-01-11,153.42568969726562
2019-01-14,152.06993103027344
2019-01-15,155.03924560546875
2019-01-16,155.01065063476562
2019-01-17,156.23281860351562
2019-01-18,157.77957153320312
2019-01-22,154.6191864013672
2019-01-23,154.8197021484375
2019-01-24,155.82215881347656
2019-01-25,157.6840362548828
2019-01-28,155.7362518310547
2019-01-29,154.26593017578125
2019-01-30,158.19015502929688
2019-01-31,160.55799865722656
2019-02-01,159.88006591796875
2019-02-04,161.86602783203125
2019-02-05,163.29818725585938
2019-02-06,162.81130981445312
2019-02-07,160.6248321533203
2019-02-08,160.93991088867188
2019-02-11,160.78712463378906
2019-02-12,163.1645965576172
2019-02-13,163.27915954589844
2019-02-14,163.47962951660156
2019-02-15,164.16709899902344
2019-02-19,164.4917755126953
2019-02-20,164.46311950683594
2019-02-21,163.86155700683594
2019-02-22,165.0741729736328
2019-02-25,165.67567443847656
2019-02-26,165.84754943847656
2019-02-27,165.7425537109375
2019-02-28,165.360595703125
2019-03-01,166.50634765625
2019-03-04,166.53500366210938
2019-03-05,166.6591033935547
2019-03-06,165.71388244628906
2019-03-07,163.6801300048828
2019-03-08,163.43191528320312
2019-03-11,166.83102416992188
2019-03-12,167.74758911132812
2019-03-13,169.00791931152344
2019-03-14,168.7214813232422
2019-03-15,170.2873077392578
2019-03-18,170.69288635253906
2019-03-19,171.26678466796875
2019-03-20,171.9459686279297
2019-03-21,174.63380432128906
2019-03-22,170.79811096191406
2019-03-25,170.47288513183594
2019-03-26,171.26678466796875
2019-03-27,170.16677856445312
2019-03-28,170.55897521972656
2019-03-29,171.8502960205078
2019-04-01,174.1268768310547
2019-04-02,174.78688049316406
2019-04-03,175.7911834716797
2019-04-04,175.72421264648438
2019-04-05,176.63296508789062
2019-04-08,177.08253479003906
2019-04-09,176.46080017089844
2019-04-10,177.4077606201172
2019-04-11,176.9868621826172
2019-04-12,177.7521209716797
2019-04-15,177.78082275390625
2019-04-16,178.39300537109375
2019-04-17,179.0146942138672
2019-04-18,179.24429321289062
2019-04-22,179.751220703125
2019-04-23,182.03736877441406
2019-04-24,181.4634552001953
2019-04-25,182.19996643066406
2019-04-26,182.36256408691406
2019-04-29,182.7165069580078
2019-04-30,181.30081176757812
2019-05-01,180.71734619140625
2019-05-02,179.9329833984375
2019-05-03,182.80259704589844
2019-05-06,181.6834716796875
2019-05-07,178.144287109375
2019-05-08,177.69471740722656
2019-05-09,176.73818969726562
2019-05-10,176.95822143554688
2019-05-13,170.8172607421875
2019-05-14,172.69204711914062
2019-05-15,175.13119506835938
2019-05-16,176.89117431640625
2019-05-17,175.0833740234375
2019-05-20,172.12770080566406
2019-05-21,173.9259490966797
